date,year,quarter,month,week_of_year,day_of_year,day_of_week,day,hour,supplier_price
2023-05-30 12:00:00+00:00,2023,2,5,22,150,1,30,12,1373.63
2023-05-30 13:00:00+00:00,2023,2,5,22,150,1,30,13,1359.05
2023-05-30 14:00:00+00:00,2023,2,5,22,150,1,30,14,1364.48
2023-05-30 15:00:00+00:00,2023,2,5,22,150,1,30,15,1361.43
2023-05-30 16:00:00+00:00,2023,2,5,22,150,1,30,16,1367.78
2023-05-30 17:00:00+00:00,2023,2,5,22,150,1,30,17,1379.11
2023-05-30 18:00:00+00:00,2023,2,5,22,150,1,30,18,1468.73
2023-05-30 19:00:00+00:00,2023,2,5,22,150,1,30,19,1409.58
2023-05-30 20:00:00+00:00,2023,2,5,22,150,1,30,20,1376.41
2023-05-30 21:00:00+00:00,2023,2,5,22,150,1,30,21,1348.63
2023-05-30 22:00:00+00:00,2023,2,5,22,150,1,30,22,1335.89
2023-05-30 23:00:00+00:00,2023,2,5,22,150,1,30,23,1225.86
2023-05-31 00:00:00+00:00,2023,2,5,22,151,2,31,0,1088.62
2023-05-31 01:00:00+00:00,2023,2,5,22,151,2,31,1,1036.38
2023-05-31 02:00:00+00:00,2023,2,5,22,151,2,31,2,1060.94
2023-05-31 03:00:00+00:00,2023,2,5,22,151,2,31,3,1182.57
2023-05-31 04:00:00+00:00,2023,2,5,22,151,2,31,4,1098.16
2023-05-31 05:00:00+00:00,2023,2,5,22,151,2,31,5,1128.63
2023-05-31 06:00:00+00:00,2023,2,5,22,151,2,31,6,1243.04
2023-05-31 07:00:00+00:00,2023,2,5,22,151,2,31,7,1247.74
2023-05-31 08:00:00+00:00,2023,2,5,22,151,2,31,8,1251.66
2023-05-31 09:00:00+00:00,2023,2,5,22,151,2,31,9,1253.51
2023-05-31 10:00:00+00:00,2023,2,5,22,151,2,31,10,1250.79
2023-05-31 11:00:00+00:00,2023,2,5,22,151,2,31,11,1251.63
2023-05-31 12:00:00+00:00,2023,2,5,22,151,2,31,12,1245.63
2023-05-31 13:00:00+00:00,2023,2,5,22,151,2,31,13,1248.21
2023-05-31 14:00:00+00:00,2023,2,5,22,151,2,31,14,1250.27
2023-05-31 15:00:00+00:00,2023,2,5,22,151,2,31,15,1250.42
2023-05-31 16:00:00+00:00,2023,2,5,22,151,2,31,16,1252.25
2023-05-31 17:00:00+00:00,2023,2,5,22,151,2,31,17,1260.49
2023-05-31 18:00:00+00:00,2023,2,5,22,151,2,31,18,1330.95
2023-05-31 19:00:00+00:00,2023,2,5,22,151,2,31,19,1275.98
2023-05-31 20:00:00+00:00,2023,2,5,22,151,2,31,20,1259.79
2023-05-31 21:00:00+00:00,2023,2,5,22,151,2,31,21,1242.83
2023-05-31 22:00:00+00:00,2023,2,5,22,151,2,31,22,1234.4
2023-05-31 23:00:00+00:00,2023,2,5,22,151,2,31,23,1228.86
2023-06-01 00:00:00+00:00,2023,2,6,22,152,3,1,0,1313.17
2023-06-01 01:00:00+00:00,2023,2,6,22,152,3,1,1,1297.03
2023-06-01 02:00:00+00:00,2023,2,6,22,152,3,1,2,1306.93
2023-06-01 03:00:00+00:00,2023,2,6,22,152,3,1,3,1380.56
2023-06-01 04:00:00+00:00,2023,2,6,22,152,3,1,4,1376.73
2023-06-01 05:00:00+00:00,2023,2,6,22,152,3,1,5,1374.8
2023-06-01 06:00:00+00:00,2023,2,6,22,152,3,1,6,1422.0
2023-06-01 07:00:00+00:00,2023,2,6,22,152,3,1,7,1529.43
2023-06-01 08:00:00+00:00,2023,2,6,22,152,3,1,8,1523.68
2023-06-01 09:00:00+00:00,2023,2,6,22,152,3,1,9,1510.3
2023-06-01 10:00:00+00:00,2023,2,6,22,152,3,1,10,1430.76
2023-06-01 11:00:00+00:00,2023,2,6,22,152,3,1,11,1502.62
2023-06-01 12:00:00+00:00,2023,2,6,22,152,3,1,12,1423.52
2023-06-01 13:00:00+00:00,2023,2,6,22,152,3,1,13,1418.74
2023-06-01 14:00:00+00:00,2023,2,6,22,152,3,1,14,1431.46
2023-06-01 15:00:00+00:00,2023,2,6,22,152,3,1,15,1422.44
2023-06-01 16:00:00+00:00,2023,2,6,22,152,3,1,16,1506.51
2023-06-01 17:00:00+00:00,2023,2,6,22,152,3,1,17,1435.36
2023-06-01 18:00:00+00:00,2023,2,6,22,152,3,1,18,1454.76
2023-06-01 19:00:00+00:00,2023,2,6,22,152,3,1,19,1439.41
2023-06-01 20:00:00+00:00,2023,2,6,22,152,3,1,20,1404.99
2023-06-01 21:00:00+00:00,2023,2,6,22,152,3,1,21,1392.49
2023-06-01 22:00:00+00:00,2023,2,6,22,152,3,1,22,1367.71
2023-06-01 23:00:00+00:00,2023,2,6,22,152,3,1,23,1315.17
2023-06-02 00:00:00+00:00,2023,2,6,22,153,4,2,0,1294.88
2023-06-02 01:00:00+00:00,2023,2,6,22,153,4,2,1,1288.06
2023-06-02 02:00:00+00:00,2023,2,6,22,153,4,2,2,1284.8
2023-06-02 03:00:00+00:00,2023,2,6,22,153,4,2,3,1301.15
2023-06-02 04:00:00+00:00,2023,2,6,22,153,4,2,4,1289.2
2023-06-02 05:00:00+00:00,2023,2,6,22,153,4,2,5,1306.22
2023-06-02 06:00:00+00:00,2023,2,6,22,153,4,2,6,1444.5
2023-06-02 07:00:00+00:00,2023,2,6,22,153,4,2,7,1449.1
2023-06-02 08:00:00+00:00,2023,2,6,22,153,4,2,8,1470.29
2023-06-02 09:00:00+00:00,2023,2,6,22,153,4,2,9,1483.02
2023-06-02 10:00:00+00:00,2023,2,6,22,153,4,2,10,1465.68
2023-06-02 11:00:00+00:00,2023,2,6,22,153,4,2,11,1437.67
2023-06-02 12:00:00+00:00,2023,2,6,22,153,4,2,12,1363.6
2023-06-02 13:00:00+00:00,2023,2,6,22,153,4,2,13,1359.92
2023-06-02 14:00:00+00:00,2023,2,6,22,153,4,2,14,1401.51
2023-06-02 15:00:00+00:00,2023,2,6,22,153,4,2,15,1366.17
2023-06-02 16:00:00+00:00,2023,2,6,22,153,4,2,16,1368.21
2023-06-02 17:00:00+00:00,2023,2,6,22,153,4,2,17,1364.48
2023-06-02 18:00:00+00:00,2023,2,6,22,153,4,2,18,1374.97
2023-06-02 19:00:00+00:00,2023,2,6,22,153,4,2,19,1386.07
2023-06-02 20:00:00+00:00,2023,2,6,22,153,4,2,20,1364.96
2023-06-02 21:00:00+00:00,2023,2,6,22,153,4,2,21,1349.42
2023-06-02 22:00:00+00:00,2023,2,6,22,153,4,2,22,1312.22
2023-06-02 23:00:00+00:00,2023,2,6,22,153,4,2,23,1315.25
2023-06-03 00:00:00+00:00,2023,2,6,22,154,5,3,0,1313.23
2023-06-03 01:00:00+00:00,2023,2,6,22,154,5,3,1,1309.87
2023-06-03 02:00:00+00:00,2023,2,6,22,154,5,3,2,1302.63
2023-06-03 03:00:00+00:00,2023,2,6,22,154,5,3,3,1301.9
2023-06-03 04:00:00+00:00,2023,2,6,22,154,5,3,4,1295.98
2023-06-03 05:00:00+00:00,2023,2,6,22,154,5,3,5,1305.31
2023-06-03 06:00:00+00:00,2023,2,6,22,154,5,3,6,1339.41
2023-06-03 07:00:00+00:00,2023,2,6,22,154,5,3,7,1362.87
2023-06-03 08:00:00+00:00,2023,2,6,22,154,5,3,8,1362.97
2023-06-03 09:00:00+00:00,2023,2,6,22,154,5,3,9,1352.91
2023-06-03 10:00:00+00:00,2023,2,6,22,154,5,3,10,1353.8
2023-06-03 11:00:00+00:00,2023,2,6,22,154,5,3,11,1346.53
2023-06-03 12:00:00+00:00,2023,2,6,22,154,5,3,12,1342.42
2023-06-03 13:00:00+00:00,2023,2,6,22,154,5,3,13,1345.71
2023-06-03 14:00:00+00:00,2023,2,6,22,154,5,3,14,1362.76
2023-06-03 15:00:00+00:00,2023,2,6,22,154,5,3,15,1350.91
2023-06-03 16:00:00+00:00,2023,2,6,22,154,5,3,16,1343.4
2023-06-03 17:00:00+00:00,2023,2,6,22,154,5,3,17,1350.91
2023-06-03 18:00:00+00:00,2023,2,6,22,154,5,3,18,1455.31
2023-06-03 19:00:00+00:00,2023,2,6,22,154,5,3,19,1440.97
2023-06-03 20:00:00+00:00,2023,2,6,22,154,5,3,20,1366.46
2023-06-03 21:00:00+00:00,2023,2,6,22,154,5,3,21,1349.46
2023-06-03 22:00:00+00:00,2023,2,6,22,154,5,3,22,1340.11
2023-06-03 23:00:00+00:00,2023,2,6,22,154,5,3,23,1309.75
2023-06-04 00:00:00+00:00,2023,2,6,22,155,6,4,0,1260.49
2023-06-04 01:00:00+00:00,2023,2,6,22,155,6,4,1,1248.29
2023-06-04 02:00:00+00:00,2023,2,6,22,155,6,4,2,1243.56
2023-06-04 03:00:00+00:00,2023,2,6,22,155,6,4,3,1207.35
2023-06-04 04:00:00+00:00,2023,2,6,22,155,6,4,4,1209.43
2023-06-04 05:00:00+00:00,2023,2,6,22,155,6,4,5,1232.43
2023-06-04 06:00:00+00:00,2023,2,6,22,155,6,4,6,1264.65
2023-06-04 07:00:00+00:00,2023,2,6,22,155,6,4,7,1280.17
2023-06-04 08:00:00+00:00,2023,2,6,22,155,6,4,8,1301.0
2023-06-04 09:00:00+00:00,2023,2,6,22,155,6,4,9,1311.35
2023-06-04 10:00:00+00:00,2023,2,6,22,155,6,4,10,1311.89
2023-06-04 11:00:00+00:00,2023,2,6,22,155,6,4,11,1314.85
2023-06-04 12:00:00+00:00,2023,2,6,22,155,6,4,12,1314.66
2023-06-04 13:00:00+00:00,2023,2,6,22,155,6,4,13,1317.28
2023-06-04 14:00:00+00:00,2023,2,6,22,155,6,4,14,1318.45
2023-06-04 15:00:00+00:00,2023,2,6,22,155,6,4,15,1316.83
2023-06-04 16:00:00+00:00,2023,2,6,22,155,6,4,16,1319.73
2023-06-04 17:00:00+00:00,2023,2,6,22,155,6,4,17,1315.38
2023-06-04 18:00:00+00:00,2023,2,6,22,155,6,4,18,1403.71
2023-06-04 19:00:00+00:00,2023,2,6,22,155,6,4,19,1404.53
2023-06-04 20:00:00+00:00,2023,2,6,22,155,6,4,20,1332.57
2023-06-04 21:00:00+00:00,2023,2,6,22,155,6,4,21,1287.8
2023-06-04 22:00:00+00:00,2023,2,6,22,155,6,4,22,1277.78
2023-06-04 23:00:00+00:00,2023,2,6,22,155,6,4,23,1252.26
2023-06-05 00:00:00+00:00,2023,2,6,23,156,0,5,0,1154.32
2023-06-05 01:00:00+00:00,2023,2,6,23,156,0,5,1,1128.83
2023-06-05 02:00:00+00:00,2023,2,6,23,156,0,5,2,1089.66
2023-06-05 03:00:00+00:00,2023,2,6,23,156,0,5,3,1086.08
2023-06-05 04:00:00+00:00,2023,2,6,23,156,0,5,4,1120.61
2023-06-05 05:00:00+00:00,2023,2,6,23,156,0,5,5,1149.48
2023-06-05 06:00:00+00:00,2023,2,6,23,156,0,5,6,1165.72
2023-06-05 07:00:00+00:00,2023,2,6,23,156,0,5,7,1170.18
2023-06-05 08:00:00+00:00,2023,2,6,23,156,0,5,8,1191.22
2023-06-05 09:00:00+00:00,2023,2,6,23,156,0,5,9,1189.26
2023-06-05 10:00:00+00:00,2023,2,6,23,156,0,5,10,1190.91
2023-06-05 11:00:00+00:00,2023,2,6,23,156,0,5,11,1189.14
2023-06-05 12:00:00+00:00,2023,2,6,23,156,0,5,12,1193.39
2023-06-05 13:00:00+00:00,2023,2,6,23,156,0,5,13,1181.25
2023-06-05 14:00:00+00:00,2023,2,6,23,156,0,5,14,1196.47
2023-06-05 15:00:00+00:00,2023,2,6,23,156,0,5,15,1173.21
2023-06-05 16:00:00+00:00,2023,2,6,23,156,0,5,16,1181.53
2023-06-05 17:00:00+00:00,2023,2,6,23,156,0,5,17,1179.23
2023-06-05 18:00:00+00:00,2023,2,6,23,156,0,5,18,1169.22
2023-06-05 19:00:00+00:00,2023,2,6,23,156,0,5,19,1142.02
2023-06-05 20:00:00+00:00,2023,2,6,23,156,0,5,20,1110.13
2023-06-05 21:00:00+00:00,2023,2,6,23,156,0,5,21,1118.45
2023-06-05 22:00:00+00:00,2023,2,6,23,156,0,5,22,1101.94
2023-06-05 23:00:00+00:00,2023,2,6,23,156,0,5,23,1101.62
2023-06-06 00:00:00+00:00,2023,2,6,23,157,1,6,0,867.34
2023-06-06 01:00:00+00:00,2023,2,6,23,157,1,6,1,879.1
2023-06-06 02:00:00+00:00,2023,2,6,23,157,1,6,2,870.77
2023-06-06 03:00:00+00:00,2023,2,6,23,157,1,6,3,883.99
2023-06-06 04:00:00+00:00,2023,2,6,23,157,1,6,4,907.67
2023-06-06 05:00:00+00:00,2023,2,6,23,157,1,6,5,935.71
2023-06-06 06:00:00+00:00,2023,2,6,23,157,1,6,6,966.29
2023-06-06 07:00:00+00:00,2023,2,6,23,157,1,6,7,966.68
2023-06-06 08:00:00+00:00,2023,2,6,23,157,1,6,8,966.71
2023-06-06 09:00:00+00:00,2023,2,6,23,157,1,6,9,983.0
2023-06-06 10:00:00+00:00,2023,2,6,23,157,1,6,10,969.71
2023-06-06 11:00:00+00:00,2023,2,6,23,157,1,6,11,976.28
2023-06-06 12:00:00+00:00,2023,2,6,23,157,1,6,12,975.99
2023-06-06 13:00:00+00:00,2023,2,6,23,157,1,6,13,994.63
2023-06-06 14:00:00+00:00,2023,2,6,23,157,1,6,14,992.54
2023-06-06 15:00:00+00:00,2023,2,6,23,157,1,6,15,989.97
2023-06-06 16:00:00+00:00,2023,2,6,23,157,1,6,16,1007.6
2023-06-06 17:00:00+00:00,2023,2,6,23,157,1,6,17,985.59
2023-06-06 18:00:00+00:00,2023,2,6,23,157,1,6,18,965.59
2023-06-06 19:00:00+00:00,2023,2,6,23,157,1,6,19,944.86
2023-06-06 20:00:00+00:00,2023,2,6,23,157,1,6,20,919.15
2023-06-06 21:00:00+00:00,2023,2,6,23,157,1,6,21,902.59
2023-06-06 22:00:00+00:00,2023,2,6,23,157,1,6,22,895.76
2023-06-06 23:00:00+00:00,2023,2,6,23,157,1,6,23,883.14
2023-06-07 00:00:00+00:00,2023,2,6,23,158,2,7,0,1087.39
2023-06-07 01:00:00+00:00,2023,2,6,23,158,2,7,1,1082.78
2023-06-07 02:00:00+00:00,2023,2,6,23,158,2,7,2,1023.95
2023-06-07 03:00:00+00:00,2023,2,6,23,158,2,7,3,1048.89
2023-06-07 04:00:00+00:00,2023,2,6,23,158,2,7,4,1122.5
2023-06-07 05:00:00+00:00,2023,2,6,23,158,2,7,5,1165.6
2023-06-07 06:00:00+00:00,2023,2,6,23,158,2,7,6,1200.16
2023-06-07 07:00:00+00:00,2023,2,6,23,158,2,7,7,1207.34
2023-06-07 08:00:00+00:00,2023,2,6,23,158,2,7,8,1217.83
2023-06-07 09:00:00+00:00,2023,2,6,23,158,2,7,9,1219.02
2023-06-07 10:00:00+00:00,2023,2,6,23,158,2,7,10,1213.1
2023-06-07 11:00:00+00:00,2023,2,6,23,158,2,7,11,1215.46
2023-06-07 12:00:00+00:00,2023,2,6,23,158,2,7,12,1218.01
2023-06-07 13:00:00+00:00,2023,2,6,23,158,2,7,13,1212.09
2023-06-07 14:00:00+00:00,2023,2,6,23,158,2,7,14,1226.28
2023-06-07 15:00:00+00:00,2023,2,6,23,158,2,7,15,1210.95
2023-06-07 16:00:00+00:00,2023,2,6,23,158,2,7,16,1205.68
2023-06-07 17:00:00+00:00,2023,2,6,23,158,2,7,17,1215.32
2023-06-07 18:00:00+00:00,2023,2,6,23,158,2,7,18,1212.16
2023-06-07 19:00:00+00:00,2023,2,6,23,158,2,7,19,1191.66
2023-06-07 20:00:00+00:00,2023,2,6,23,158,2,7,20,1158.68
2023-06-07 21:00:00+00:00,2023,2,6,23,158,2,7,21,1177.95
2023-06-07 22:00:00+00:00,2023,2,6,23,158,2,7,22,1164.96
2023-06-07 23:00:00+00:00,2023,2,6,23,158,2,7,23,1138.85
2023-06-08 00:00:00+00:00,2023,2,6,23,159,3,8,0,1019.69
2023-06-08 01:00:00+00:00,2023,2,6,23,159,3,8,1,971.22
2023-06-08 02:00:00+00:00,2023,2,6,23,159,3,8,2,959.46
2023-06-08 03:00:00+00:00,2023,2,6,23,159,3,8,3,981.42
2023-06-08 04:00:00+00:00,2023,2,6,23,159,3,8,4,1068.93
2023-06-08 05:00:00+00:00,2023,2,6,23,159,3,8,5,1125.79
2023-06-08 06:00:00+00:00,2023,2,6,23,159,3,8,6,1184.99
2023-06-08 07:00:00+00:00,2023,2,6,23,159,3,8,7,1184.44
2023-06-08 08:00:00+00:00,2023,2,6,23,159,3,8,8,1187.76
2023-06-08 09:00:00+00:00,2023,2,6,23,159,3,8,9,1181.43
2023-06-08 10:00:00+00:00,2023,2,6,23,159,3,8,10,1240.87
2023-06-08 11:00:00+00:00,2023,2,6,23,159,3,8,11,1328.23
2023-06-08 12:00:00+00:00,2023,2,6,23,159,3,8,12,1210.84
2023-06-08 13:00:00+00:00,2023,2,6,23,159,3,8,13,1342.26
2023-06-08 14:00:00+00:00,2023,2,6,23,159,3,8,14,1336.37
2023-06-08 15:00:00+00:00,2023,2,6,23,159,3,8,15,1180.9
2023-06-08 16:00:00+00:00,2023,2,6,23,159,3,8,16,1193.46
2023-06-08 17:00:00+00:00,2023,2,6,23,159,3,8,17,1368.3
2023-06-08 18:00:00+00:00,2023,2,6,23,159,3,8,18,1283.07
2023-06-08 19:00:00+00:00,2023,2,6,23,159,3,8,19,1168.73
2023-06-08 20:00:00+00:00,2023,2,6,23,159,3,8,20,1127.76
2023-06-08 21:00:00+00:00,2023,2,6,23,159,3,8,21,1146.19
2023-06-08 22:00:00+00:00,2023,2,6,23,159,3,8,22,1126.74
2023-06-08 23:00:00+00:00,2023,2,6,23,159,3,8,23,1108.53
2023-06-09 00:00:00+00:00,2023,2,6,23,160,4,9,0,1036.91
2023-06-09 01:00:00+00:00,2023,2,6,23,160,4,9,1,1016.93
2023-06-09 02:00:00+00:00,2023,2,6,23,160,4,9,2,1032.11
2023-06-09 03:00:00+00:00,2023,2,6,23,160,4,9,3,1168.96
2023-06-09 04:00:00+00:00,2023,2,6,23,160,4,9,4,1210.73
2023-06-09 05:00:00+00:00,2023,2,6,23,160,4,9,5,1217.34
2023-06-09 06:00:00+00:00,2023,2,6,23,160,4,9,6,1308.54
2023-06-09 07:00:00+00:00,2023,2,6,23,160,4,9,7,1312.02
2023-06-09 08:00:00+00:00,2023,2,6,23,160,4,9,8,1301.5
2023-06-09 09:00:00+00:00,2023,2,6,23,160,4,9,9,1301.5
2023-06-09 10:00:00+00:00,2023,2,6,23,160,4,9,10,1370.16
2023-06-09 11:00:00+00:00,2023,2,6,23,160,4,9,11,1494.18
2023-06-09 12:00:00+00:00,2023,2,6,23,160,4,9,12,1306.31
2023-06-09 13:00:00+00:00,2023,2,6,23,160,4,9,13,1310.14
2023-06-09 14:00:00+00:00,2023,2,6,23,160,4,9,14,1312.32
2023-06-09 15:00:00+00:00,2023,2,6,23,160,4,9,15,1308.48
2023-06-09 16:00:00+00:00,2023,2,6,23,160,4,9,16,1305.99
2023-06-09 17:00:00+00:00,2023,2,6,23,160,4,9,17,1487.61
2023-06-09 18:00:00+00:00,2023,2,6,23,160,4,9,18,1296.18
2023-06-09 19:00:00+00:00,2023,2,6,23,160,4,9,19,1281.68
2023-06-09 20:00:00+00:00,2023,2,6,23,160,4,9,20,1279.02
2023-06-09 21:00:00+00:00,2023,2,6,23,160,4,9,21,1288.54
2023-06-09 22:00:00+00:00,2023,2,6,23,160,4,9,22,1254.01
2023-06-09 23:00:00+00:00,2023,2,6,23,160,4,9,23,1202.12
2023-06-10 00:00:00+00:00,2023,2,6,23,161,5,10,0,1321.61
2023-06-10 01:00:00+00:00,2023,2,6,23,161,5,10,1,1316.87
2023-06-10 02:00:00+00:00,2023,2,6,23,161,5,10,2,1310.75
2023-06-10 03:00:00+00:00,2023,2,6,23,161,5,10,3,1266.37
2023-06-10 04:00:00+00:00,2023,2,6,23,161,5,10,4,1273.75
2023-06-10 05:00:00+00:00,2023,2,6,23,161,5,10,5,1343.98
2023-06-10 06:00:00+00:00,2023,2,6,23,161,5,10,6,1382.41
2023-06-10 07:00:00+00:00,2023,2,6,23,161,5,10,7,1383.54
2023-06-10 08:00:00+00:00,2023,2,6,23,161,5,10,8,1405.77
2023-06-10 09:00:00+00:00,2023,2,6,23,161,5,10,9,1421.7
2023-06-10 10:00:00+00:00,2023,2,6,23,161,5,10,10,1414.23
2023-06-10 11:00:00+00:00,2023,2,6,23,161,5,10,11,1409.05
2023-06-10 12:00:00+00:00,2023,2,6,23,161,5,10,12,1401.83
2023-06-10 13:00:00+00:00,2023,2,6,23,161,5,10,13,1540.78
2023-06-10 14:00:00+00:00,2023,2,6,23,161,5,10,14,1554.85
2023-06-10 15:00:00+00:00,2023,2,6,23,161,5,10,15,1565.85
2023-06-10 16:00:00+00:00,2023,2,6,23,161,5,10,16,1556.75
2023-06-10 17:00:00+00:00,2023,2,6,23,161,5,10,17,1580.65
2023-06-10 18:00:00+00:00,2023,2,6,23,161,5,10,18,1389.42
2023-06-10 19:00:00+00:00,2023,2,6,23,161,5,10,19,1371.84
2023-06-10 20:00:00+00:00,2023,2,6,23,161,5,10,20,1382.56
2023-06-10 21:00:00+00:00,2023,2,6,23,161,5,10,21,1364.18
2023-06-10 22:00:00+00:00,2023,2,6,23,161,5,10,22,1318.38
2023-06-10 23:00:00+00:00,2023,2,6,23,161,5,10,23,1251.17
2023-06-11 00:00:00+00:00,2023,2,6,23,162,6,11,0,1218.97
2023-06-11 01:00:00+00:00,2023,2,6,23,162,6,11,1,1208.81
2023-06-11 02:00:00+00:00,2023,2,6,23,162,6,11,2,1191.78
2023-06-11 03:00:00+00:00,2023,2,6,23,162,6,11,3,1137.36
2023-06-11 04:00:00+00:00,2023,2,6,23,162,6,11,4,1171.77
2023-06-11 05:00:00+00:00,2023,2,6,23,162,6,11,5,1194.48
2023-06-11 06:00:00+00:00,2023,2,6,23,162,6,11,6,1285.67
2023-06-11 07:00:00+00:00,2023,2,6,23,162,6,11,7,1337.63
2023-06-11 08:00:00+00:00,2023,2,6,23,162,6,11,8,1340.63
2023-06-11 09:00:00+00:00,2023,2,6,23,162,6,11,9,1336.79
2023-06-11 10:00:00+00:00,2023,2,6,23,162,6,11,10,1339.05
2023-06-11 11:00:00+00:00,2023,2,6,23,162,6,11,11,1339.56
2023-06-11 12:00:00+00:00,2023,2,6,23,162,6,11,12,1341.78
2023-06-11 13:00:00+00:00,2023,2,6,23,162,6,11,13,1353.89
2023-06-11 14:00:00+00:00,2023,2,6,23,162,6,11,14,1358.9
2023-06-11 15:00:00+00:00,2023,2,6,23,162,6,11,15,1353.9
2023-06-11 16:00:00+00:00,2023,2,6,23,162,6,11,16,1353.84
2023-06-11 17:00:00+00:00,2023,2,6,23,162,6,11,17,1357.22
2023-06-11 18:00:00+00:00,2023,2,6,23,162,6,11,18,1344.22
2023-06-11 19:00:00+00:00,2023,2,6,23,162,6,11,19,1332.81
2023-06-11 20:00:00+00:00,2023,2,6,23,162,6,11,20,1338.22
2023-06-11 21:00:00+00:00,2023,2,6,23,162,6,11,21,1271.64
2023-06-11 22:00:00+00:00,2023,2,6,23,162,6,11,22,1237.1
2023-06-11 23:00:00+00:00,2023,2,6,23,162,6,11,23,1219.62
2023-06-12 00:00:00+00:00,2023,2,6,24,163,0,12,0,1209.14
2023-06-12 01:00:00+00:00,2023,2,6,24,163,0,12,1,1182.98
2023-06-12 02:00:00+00:00,2023,2,6,24,163,0,12,2,1170.73
2023-06-12 03:00:00+00:00,2023,2,6,24,163,0,12,3,1119.54
2023-06-12 04:00:00+00:00,2023,2,6,24,163,0,12,4,1149.54
2023-06-12 05:00:00+00:00,2023,2,6,24,163,0,12,5,1193.23
2023-06-12 06:00:00+00:00,2023,2,6,24,163,0,12,6,1318.38
2023-06-12 07:00:00+00:00,2023,2,6,24,163,0,12,7,1364.08
2023-06-12 08:00:00+00:00,2023,2,6,24,163,0,12,8,1377.53
2023-06-12 09:00:00+00:00,2023,2,6,24,163,0,12,9,1388.0
2023-06-12 10:00:00+00:00,2023,2,6,24,163,0,12,10,1388.36
2023-06-12 11:00:00+00:00,2023,2,6,24,163,0,12,11,1391.03
2023-06-12 12:00:00+00:00,2023,2,6,24,163,0,12,12,1392.04
2023-06-12 13:00:00+00:00,2023,2,6,24,163,0,12,13,1393.2
2023-06-12 14:00:00+00:00,2023,2,6,24,163,0,12,14,1395.61
2023-06-12 15:00:00+00:00,2023,2,6,24,163,0,12,15,1392.49
2023-06-12 16:00:00+00:00,2023,2,6,24,163,0,12,16,1395.89
2023-06-12 17:00:00+00:00,2023,2,6,24,163,0,12,17,1395.99
2023-06-12 18:00:00+00:00,2023,2,6,24,163,0,12,18,1390.9
2023-06-12 19:00:00+00:00,2023,2,6,24,163,0,12,19,1370.21
2023-06-12 20:00:00+00:00,2023,2,6,24,163,0,12,20,1364.87
2023-06-12 21:00:00+00:00,2023,2,6,24,163,0,12,21,1243.05
2023-06-12 22:00:00+00:00,2023,2,6,24,163,0,12,22,1236.83
2023-06-12 23:00:00+00:00,2023,2,6,24,163,0,12,23,1202.49
2023-06-13 00:00:00+00:00,2023,2,6,24,164,1,13,0,1020.3
2023-06-13 01:00:00+00:00,2023,2,6,24,164,1,13,1,1005.63
2023-06-13 02:00:00+00:00,2023,2,6,24,164,1,13,2,1011.83
2023-06-13 03:00:00+00:00,2023,2,6,24,164,1,13,3,982.02
2023-06-13 04:00:00+00:00,2023,2,6,24,164,1,13,4,1016.28
2023-06-13 05:00:00+00:00,2023,2,6,24,164,1,13,5,1097.18
2023-06-13 06:00:00+00:00,2023,2,6,24,164,1,13,6,1253.34
2023-06-13 07:00:00+00:00,2023,2,6,24,164,1,13,7,1293.06
2023-06-13 08:00:00+00:00,2023,2,6,24,164,1,13,8,1305.27
2023-06-13 09:00:00+00:00,2023,2,6,24,164,1,13,9,1257.94
2023-06-13 10:00:00+00:00,2023,2,6,24,164,1,13,10,1256.64
2023-06-13 11:00:00+00:00,2023,2,6,24,164,1,13,11,1185.53
2023-06-13 12:00:00+00:00,2023,2,6,24,164,1,13,12,1198.75
2023-06-13 13:00:00+00:00,2023,2,6,24,164,1,13,13,1190.98
2023-06-13 14:00:00+00:00,2023,2,6,24,164,1,13,14,1210.37
2023-06-13 15:00:00+00:00,2023,2,6,24,164,1,13,15,1178.1
2023-06-13 16:00:00+00:00,2023,2,6,24,164,1,13,16,1173.18
2023-06-13 17:00:00+00:00,2023,2,6,24,164,1,13,17,1178.77
2023-06-13 18:00:00+00:00,2023,2,6,24,164,1,13,18,1172.49
2023-06-13 19:00:00+00:00,2023,2,6,24,164,1,13,19,1123.83
2023-06-13 20:00:00+00:00,2023,2,6,24,164,1,13,20,1113.19
2023-06-13 21:00:00+00:00,2023,2,6,24,164,1,13,21,1101.67
2023-06-13 22:00:00+00:00,2023,2,6,24,164,1,13,22,1088.35
2023-06-13 23:00:00+00:00,2023,2,6,24,164,1,13,23,1013.83
2023-06-14 00:00:00+00:00,2023,2,6,24,165,2,14,0,1056.36
2023-06-14 01:00:00+00:00,2023,2,6,24,165,2,14,1,990.81
2023-06-14 02:00:00+00:00,2023,2,6,24,165,2,14,2,1033.47
2023-06-14 03:00:00+00:00,2023,2,6,24,165,2,14,3,1018.3
2023-06-14 04:00:00+00:00,2023,2,6,24,165,2,14,4,1064.74
2023-06-14 05:00:00+00:00,2023,2,6,24,165,2,14,5,1146.44
2023-06-14 06:00:00+00:00,2023,2,6,24,165,2,14,6,1196.49
2023-06-14 07:00:00+00:00,2023,2,6,24,165,2,14,7,1212.74
2023-06-14 08:00:00+00:00,2023,2,6,24,165,2,14,8,1217.21
2023-06-14 09:00:00+00:00,2023,2,6,24,165,2,14,9,1222.92
